"","Plasmablast","NaiveB","MemoryB","NaiveCD4T","MemoryCD4T","NaiveCD8T","MemoryCD8T","NKT","NKcells","Dendritic","CMonocytes","NMonocyte"
"IRF8",0.00950223418992091,1.38819459492185,0.818875201778114,0.0215752792866672,0.0152563309035836,0,0.0428917458390833,0.0650840113209944,0.153680077910127,1.95387645829712,0.70131777035523,0.587814243468854
"VIM",2.48400623129371,1.74361189326755,3.76365981981335,2.25036995574265,2.73988466053776,2.32801475120349,2.32246538949237,2.33934761550069,2.08078872558839,3.16816449784853,3.4834721033605,2.93552305098384
"TNFRSF13C",0.091188276002747,1.350418335322,0.0186557956849991,0.0413006989883352,0.0394198276316162,0,0.0544867373647147,0,0.00307153282941635,0.661018980044822,0.0111910816590228,0.0269522705825774
"CD19",0.221731048289522,0.917811207677022,0,0.00145292456361173,0.00354140707439046,0,0.00243175701114537,0.0265440416723065,0,0.220167603904256,0.00531665333770571,0.00777505810949902
"MARCH1",0.00950223418992091,1.34098400759399,0.974877488270573,0.0158672332602619,0.00824385811786545,0.0443806315355487,0.00727760228530733,0.052401677911621,0.0152641814649167,0.965935430849402,1.10361537496886,0.859523845589788
"B2M",4.54352373411762,4.60894202546672,4.22879275893314,4.53540076035652,5.03962028366067,4.40371519246755,5.22091510061818,5.30589914590268,5.4961445214836,4.56224143683411,4.57589717597551,4.80965678900764
"FCRLA",0.158588328235612,0.987675251347163,0,0,0,0,0,0,0.00307153282941635,0.339761143383702,0.00177536038798961,0.00389508547679208
"ADAM28",0.0736037357937116,1.17090359003292,0.443820126459816,0,0.00354140707439046,0,0.00485761492240704,0.0265440416723065,0.024312090013306,0.568289223911755,0.071977686936102,0.0231461365207212
"SNX2",0.309545738069948,1.58977452117947,0.82988511557132,0.373071355154147,0.438947451018786,0.309718578283079,0.424177860849264,0.456372813890669,0.402311491332149,0.96426004705021,0.979533396675515,1.01243832468422
"ACTG1",2.98852432935719,2.49223724276405,3.35756199341097,2.63604385356345,3.09826979513033,2.75096915570376,3.07585060439671,3.36923016344566,3.39398867284719,3.19067281113592,2.87521706541114,3.05254050897137
"STX7",0.251867607292544,1.36717902231807,0.59317699833058,0.124261764945516,0.202685083519913,0.18582443725348,0.202119187339964,0.329334216620615,0.428705179201925,0.839405005555245,0.649781691463604,0.704335590924573
"CD22",0,1.18872209215324,0.0726216479581277,0.00435245601591437,0.00118186307975995,0,0,0,0,0.409301115889107,0.0210990877823159,0.0231461365207212
"HVCN1",0.00950223418992091,1.34193145575134,0.30585627385632,0.11393598952092,0.0495995084395001,0.0443806315355487,0.0682255604408407,0.149623449494584,0.0797893341610311,0.651894377497771,0.508145208968262,0.576914575227371
"FAM129C",0,0.94352813029282,0.00625734931329726,0.00579907509324674,0.00354140707439046,0.0224365006217206,0.00243175701114537,0.0265440416723065,0.00307153282941635,0.621650955414073,0.0100189534642085,0.00777505810949902
"VPREB3",0.0189150251689126,1.18207730512832,0,0.00145292456361173,0.00236233100789659,0.0224365006217206,0,0,0.00307153282941635,0.568289223911755,0.00472730804670763,0.00389508547679208
"FCRL1",0.0282400410802243,1.02085825813805,0,0.0158672332602619,0.00707031682979302,0,0.00243175701114537,0,0,0.265021528664065,0.00177536038798961,0.0154901307808076
"CTSD",0.819700823664716,0.45268746485177,0.666711866661962,0.570502439265219,0.649258110665817,0.477867925552708,0.936451794939848,1.28721921275626,1.65320555482666,0.644995868426733,2.08879415802101,1.61415960718997
"CD7",0.0557044363786314,0.403086633693908,0.0430008401821694,1.47050342674201,1.17659738846142,1.52773415921461,1.48355776452754,1.994465665569,2.20723543175605,0.314393421477634,0.114599348215538,0.138284229249443
"RALGPS2",0.273888591194044,1.350418335322,0.0549546548713056,0.108732841487861,0.038282328700495,0.147411430663295,0.0192904658137539,0.052401677911621,0.024312090013306,0.814397850103835,0.0653415889530567,0.0751572148674116
"GAPDH",2.63179564097197,1.93613004572307,2.9700013557953,1.68013933842658,2.43966685718799,1.57580367690242,2.38087309790558,2.67439243096399,2.52294089920364,2.72655568531651,3.0357128978656,2.55079727330294
"HLA-DMB",0.0374789038308605,1.52646546875196,1.76465234886759,0.0385064921838242,0.0552104284256002,0.127637037562366,0.190112451480618,0.259200958019116,0.126945564145183,1.64782193646462,1.35517869023933,1.07429381141321
"BLK",0.166702674051538,0.986324751700201,0,0.00290374119972527,0.00589539672430819,0,0.063666893430209,0.0395564346326721,0.00307153282941635,0.443749836406069,0.00118392373449081,0
"SPIB",0.0374789038308605,1.08163901030328,0.0957023562935625,0.00145292456361173,0.00236233100789659,0,0,0.0265440416723065,0,0.997245748211653,0.00767056735172061,0.0154901307808076
"SWAP70",0.0189150251689126,1.04917538836391,0.268171526282577,0.0215752792866672,0.0187442125516583,0.0868750380602954,0.0311607317628342,0.114263629236829,0.0712318044999405,0.568289223911755,0.228778518783432,0.410352182569094
"MS4A6A",0.0374789038308605,0.0250490076470489,1.86577816995338,0.0244171304417148,0.0607900415671335,0.0224365006217206,0.0264295203011989,0.114263629236829,0.027309958377408,1.56582891898547,2.06661848848841,1.20176977459947
"FCER1G",0.288304377328713,0.248922554798243,2.09177148374775,0.119112204878774,0.100069740746535,0.107463716009614,0.311306372809981,1.32724625509531,1.88455170861821,2.36423732034847,2.66796027199294,3.23596041627863
"STRBP",0.206315201668781,0.922143552119095,0.0247978457703711,0.150870297101298,0.12854901933846,0.0658535396397555,0.0973608733988011,0.13797521625821,0.0152641814649167,0.454973982190838,0.0314840069898302,0.0457686269408972
"HLA-DOB",0.0557044363786314,0.906165680685041,0.151175818987632,0.0172973022144924,0.00824385811786545,0.0224365006217206,0.0121000785401907,0.0133600915191788,0.024312090013306,0.3239818876149,0.0239946221263884,0.0494897816209909
"NEAT1",1.91623810131431,1.67203400688335,2.87196027253253,1.3099147678558,2.09682800209868,1.27722432887224,2.01337097922045,2.58622972029169,2.35775036806707,2.14040901601472,3.83337615038924,3.80862920566585
"ARL4C",0.604662664461974,0.639237413499782,1.2629664040047,1.37595369516958,1.56655346444553,1.112550785768,1.97154228600567,1.96850708063418,2.06335703517342,1.22026654269944,0.59837929932659,0.559224160831922
"LAT",0.142159396677305,0.214433087700353,0.0549546548713056,1.09446752399277,1.22011939871976,0.896971667793823,1.13491171498345,1.27601883462779,1.07249390811505,0.0843035937025897,0.0867498269811508,0.114206082969421
"IFT57",0.190657980878867,0.94915428688861,0.198599892620499,0.229009958941546,0.238720856790826,0.166802367503943,0.239216479348509,0.227569733334661,0.174564715824445,0.385657836558548,0.117763410178811,0.219833209696698
"IL4R",0.00950223418992091,1.42285035130807,0.161910569110668,0.269796470446336,0.319220446671422,0.107463716009614,0.20608960898305,0.205912357250124,0.192487691555205,0.135520423326761,0.306705962201438,0.229186820280904
"FCMR",0.158588328235612,1.1435660020184,0.012475787560129,0.785597843051661,0.57089349915597,0.657672203054001,0.463231565211553,0.561434267101493,0.458318220600806,0.509279338608391,0.0263050281438643,0.0154901307808076
"LINC02397",0.0374789038308605,0.749563563270486,0,0,0,0,0,0,0,0.173206939267293,0.00118392373449081,0.00777505810949902
"CD72",0,1.05927690780515,0.172531307181182,0.0144351162796491,0.0164203103450365,0.0224365006217206,0.0452215245971542,0.102193607783567,0.0854539387697265,0.275092840867034,0.0199385224057111,0.0307439728997355
"CD40",0.15040760080105,1.02606682840836,0.172531307181182,0.0286648215924405,0.0140909950349839,0,0.0168994100880057,0.0395564346326721,0.0509747589990578,0.452179734395843,0.0980902770688992,0.277646779547148
"CYB561A3",0.116998558083287,1.23719858268891,0.310468560101514,0.187694795823263,0.25900512022928,0.147411430663295,0.229586677578904,0.309792975234878,0.263496678685032,1.08865782812474,0.384254496919223,0.384120076286916
"CD3G",0.0466331907846684,0.199703840552157,0,1.58140306146841,1.59742520150382,1.52279763522748,1.6335399914155,1.14374755151366,0.542233372631415,0.120038937877668,0.0541826157769561,0.0787707958759096
"BIRC3",0.091188276002747,1.02346593441991,0.30585627385632,0.523386095464403,0.622333052265425,0.292931802546176,0.289673208316632,0.248767993169057,0.16156301877622,0.555753908071339,0.217882059059894,0.389421836347246
"LINC00861",0,0.160360472779529,0.012475787560129,0.958622949382017,0.812491423767421,0.449323957394543,0.729339183667373,1.0399813108686,0.829436589482563,0.0802530093974115,0.029760659193123,0.0494897816209909
"TYROBP",0.190657980878867,0.567915379647455,2.5089701532209,0.0579039390449369,0.12750856838811,0.0868750380602954,0.775233241642511,2.17789977672602,2.77813766650412,2.27836724039945,3.27686297386677,3.28448575543013
"CEBPD",0.259261946776588,0.0699667172445778,1.34474013879989,0.0144351162796491,0.168304671010021,0.0443806315355487,0.768481975036812,0.439183009187925,0.496485650451333,1.30246587249187,2.1104887168976,1.32316628850793
"FCRL2",0.142159396677305,0.88545386396219,0,0.00435245601591437,0.00589539672430819,0,0,0,0,0.173206939267293,0.003547574456498,0.00389508547679208
"SERPINA1",0.0374789038308605,0.0285767612925796,0.785098913473222,0.0158672332602619,0.0256836906889885,0.0224365006217206,0.0382158412133067,0.052401677911621,0.0392123599033854,0.670061076488369,2.03531070507498,2.36970715394171
"GZMA",0.125456040548863,0.721782397681929,0.012475787560129,0.0468657983417117,0.982437868505209,0.0224365006217206,2.45358544074488,2.7528394872902,3.14738674686034,0.143172205277616,0.0642312785083647,0.171705991100144
"LGALS1",1.931574986997,0.621878103302673,2.60991342864399,0.158344479752377,1.20073294778772,0.147411430663295,1.11195360199944,1.54153973043994,2.02512167243262,2.30284686911154,2.678264878701,2.47030367649804
"RARRES3",0.73182456547806,0.536628075501917,0.427580243031664,1.07975969739901,1.22325624964741,0.959731959247675,1.53311750281299,1.69348728759175,1.90307015107212,0.346003783709495,0.506718826895846,0.736612741536581
"ZYX",0.0557044363786314,0.208567397156921,0.650467859937044,0.249611142722278,0.4887673687357,0.258488451605513,0.479943552235923,0.730432804092862,0.596199801250158,0.701079675509189,1.17103148138635,1.06087500777403
"PLEKHF2",0.108468936055299,0.957534612784852,0.243876386253851,0.155859287416156,0.217065243617579,0.127637037562366,0.194130736039278,0.216799674388952,0.195022093599519,0.382662731013938,0.269406399214627,0.247635593572674
"ORAI2",0.540033460485344,0.997078023336003,0.319629799480421,0.184072771865335,0.247068756133467,0.0868750380602954,0.261956553698762,0.329334216620615,0.275245745741767,0.514551133626631,0.364292926533632,0.244584337155209
"LILRA5",0.0282400410802243,0,0.161910569110668,0.00290374119972527,0.00354140707439046,0.0224365006217206,0,0,0.0152641814649167,0.291656185465296,0.923268105841576,1.17078666766339
"PRKCB",0.494503596167732,1.61098241225751,0.787957588892581,0.495430990936584,0.781582362842961,0.326228204230931,0.916204782701207,1.26088714291648,1.10051652195089,1.25220270032878,1.18144482016778,1.19588556396625
"POU2F2",0.377258440926257,1.53196228863405,1.19121976149918,0.326969248483157,0.477827312494351,0.449323957394543,0.344629607496809,0.36730713033888,0.36243803446513,1.1135173323433,1.48278659839134,1.84546807250421
"CIITA",0.00950223418992091,0.796397464048128,1.00059109764974,0.0144351162796491,0.0164203103450365,0,0.0544867373647147,0.0650840113209944,0.0769449533333723,0.766520659815451,0.52545524665067,0.485156362619873
"AIF1",0.125456040548863,0.181737499604988,2.45440103049397,0.805936187022942,0.212294796631219,1.09752105640586,0.169775200987362,0.29987726606989,0.0568044793664405,1.67207308415384,2.78343296045786,3.48167539570108
"TIMP1",0.198517234531178,0.193750853809603,1.37693283415628,0.452900923517508,0.919392411813668,0.449323957394543,0.597772539568475,0.553733088731987,0.671267173960943,0.98253667572612,1.39559549923081,1.91107576190469
"STAG3",0.0557044363786314,0.656300512752583,0.0369699171340964,0.0633776528823224,0.0630131989247453,0.258488451605513,0.0659488246138897,0.052401677911621,0.0740924589198067,0.0843035937025897,0.0234161855986997,0.0382845171835428
"NCF1",1.01058106345577,1.73661648652338,0.620546668310555,0.5972622297551,0.497434049493768,0.463697782781138,0.409736608988144,0.456372813890669,0.137725288364986,1.30246587249187,2.13809659814316,1.26099680729777
"HHEX",0,0.858178073817511,0.596639454605168,0.0115647147161989,0.0117562413449513,0,0.0287979240746437,0.0265440416723065,0.126945564145183,0.514551133626631,0.618365148439821,0.762433282532468
"ANPEP",0.0189150251689126,0.00722111347186383,0.151175818987632,0.00435245601591437,0.00354140707439046,0,0.00727760228530733,0.052401677911621,0.0152641814649167,0.191530638507447,0.90952804064571,0.381458618116683
"ZAP70",0.0736037357937116,0.27952582191469,0.00625734931329726,0.606818214552525,0.86761805540852,0.434740508396784,1.05426394085084,1.43852787111212,1.53917492801004,0.0597502621260253,0.0394872592239592,0.0751572148674116
"YBX3",0.295435081420304,1.39450395291374,1.17001670648023,0.125545022171735,0.0925518918798961,0.633881976233702,0.314866834481766,0.205912357250124,0.105031117571241,0.766520659815451,1.43274720492373,1.08225950458364
"TOB1",0.125456040548863,0.319803311855855,0.890942375515157,0.829681627396187,1.03336313184708,0.96838462056505,0.984890774039038,0.670355041194082,0.469922182082681,0.889426704238995,0.836819059589755,0.480339793203837
"PAX5",0,0.691393984627392,0,0.00290374119972527,0,0,0,0.0133600915191788,0,0.24111967846126,0.003547574456498,0.00777505810949902
"CTSW",0.091188276002747,0.728800379110568,0.156557598337514,0.357938918864077,0.764661686701898,0.77927202206166,2.19429755633419,2.58825329378413,2.94407125053923,0.275092840867034,0.0383478515629846,0.0930959388402054
"TCOF1",0.158588328235612,0.802912497350487,0.673136299463219,0.18889922765115,0.269898258564259,0.222816306650063,0.358334894010521,0.29987726606989,0.345161621361001,0.628711830172745,0.377374102128296,0.337882785360015
"BRI3",0.2666020110878,0.532381485284545,1.59266354020144,0.610773080195288,0.572896007231422,0.404919640825512,0.532763007126923,0.62099743371001,0.522361721258909,1.28436863266139,2.22350488672485,2.27764812417148
"PILRA",0.00950223418992091,0.0143904560838575,0.726139141799124,0.0115647147161989,0.0140909950349839,0.0224365006217206,0.0192904658137539,0.0265440416723065,0.0421659557766755,0.426673808106476,1.02815093622872,1.38658477599233
"FKBP1A",1.00010022273949,0.910548661426588,1.38952522680197,0.719147197924242,0.956423021041318,0.597100549609767,0.7456427755683,1.01104283646696,0.821351061383421,1.44694022225635,1.72697038960781,1.94401019265947
"EZR",0.776727663737069,1.3218440592636,0.799311264487941,0.499850820824271,0.928312148690937,0.725824571316928,0.95254719029109,0.908045228944043,0.735209022805033,0.930149065747748,0.607777261073978,0.896821387960094
"GAPT",0,1.00903882651742,0.698429084128632,0.0101264183083991,0.00236233100789659,0,0.00727760228530733,0,0.00613366022663245,0.970944806332631,0.545564802090843,0.480339793203837
"CD81",0.665367293719636,1.58310024977034,0.443820126459816,0.7148881482419,1.05870595611976,0.389668956740788,1.68088665055618,1.86780074822149,2.05314513219397,0.933613002649792,0.437274647397732,0.664978567145788
"CD93",0.0374789038308605,0.00722111347186383,0.351048919559379,0.00435245601591437,0.0210627267555863,0,0.0121000785401907,0.0776075153743239,0.0362500144524165,0.220167603904256,1.15193489558018,0.589979992957299
"GZMK",0,0.129006679207427,0,0.0496367770683956,1.27446912312071,0,2.45127995238087,1.52704045671009,0.279906991749303,0.0680018727205657,0.0519358002250858,0.0895338455377689
"S100A12",0.182736469738196,0.0250490076470489,0.455829272735111,0.0144351162796491,0.019904141591986,0,0.0240554938719663,0.114263629236829,0.0302988663820689,0.330323499268805,2.72410362313916,0.359908039611388
"GABPB1-AS1",0.377258440926257,1.02866097529199,0.640593271533422,0.762126791656181,0.590085128909407,0.896971667793823,0.518368584199335,0.584188222019504,0.505804156126094,0.583127087567384,0.399862316594257,0.323866514259667
"CD300E",0.00950223418992091,0.0108122096982868,0.431665005786687,0.0115647147161989,0.0175829365133787,0.0224365006217206,0.00727760228530733,0.0133600915191788,0.0122299279021762,0.327157720438225,1.10616599724929,1.10707356851017
"CD99",1.0777792201673,1.13311860943072,1.03685054947305,0.798112273461645,1.60837607065807,0.532622055902502,1.85137166772753,2.03920777906599,2.17560757473449,1.25094464594248,1.31814490194798,0.487555975418166
"CST3",0.142159396677305,0.175676265192647,4.13318359108988,0.0755850493131657,0.0817131084269536,0.107463716009614,0.20608960898305,0.319611327682664,0.370965587118588,3.60488300106442,3.35448244277299,3.67837209857388
"REL",0.0374789038308605,1.15047078116298,1.01661661937113,0.263113197765648,0.344675278623183,0.374182082582144,0.473898731264167,0.357948226491748,0.594503651137273,0.952453102321792,0.876056562966181,0.98074607365977
"CD247",0.0646941336665096,0.534507034582596,0.0186557956849991,1.14384228749872,1.15559534826498,0.77927202206166,1.39648239807986,2.11502066646367,2.62379801662558,0.176898638217411,0.0508104965416345,0.0642374571445151
"CFP",0.0189150251689126,0.0108122096982868,1.52397269188635,0.154614371336372,0.104340414437398,0.0868750380602954,0.0240554938719663,0.114263629236829,0.0182892561769138,1.07674190135243,1.58858671740695,1.69615843884262
"SNHG7",0.251867607292544,1.30429918185459,0.8326187573943,1.08909973840152,0.764661686701898,1.14916557450352,0.648682386639443,0.684021039329299,0.538649592836208,1.07524237709534,0.562581865430215,0.3973221423869
"CD24",0,0.839571928219542,0.00625734931329726,0.00435245601591437,0.00118186307975995,0,0.00243175701114537,0,0,0.452179734395843,0.00413761522301071,0.0154901307808076
"GGA2",0.158588328235612,0.788193525714565,0.263359489237465,0.159584763683338,0.227480803114009,0.107463716009614,0.252544285438342,0.216799674388952,0.2611302091136,0.609770896959074,0.255740617097851,0.241523742070082
"S100A9",1.05476999312407,0.295832002105856,2.97929685284369,0.253003786050868,0.385710993048692,0.204491412000165,0.395083747735753,0.762312911050075,0.545804354799232,2.0219390125776,5.23453162233305,2.83464813361668
"CRIP1",0.919688454340039,0.804534645078929,0.603528607573607,0.455670325373612,1.26483488695424,0.127637037562366,1.07108907988135,1.31287565727152,1.16875374805932,1.14339670454229,1.06944483871421,0.898411885772773
"ITGAM",0.0374789038308605,0.141666406187455,0.218976263764664,0.0101264183083991,0.0607900415671335,0,0.291493954578886,0.561434267101493,0.802226639916222,0.234184316069099,1.07208400642223,0.428313629078989
"TMEM154",0.23691285001877,0.900291662302122,0.557876632556919,0.227852909099474,0.291334889265119,0.0658535396397555,0.165657643178038,0.183775536560221,0.0994766370275923,0.490606069438395,0.689201060317517,0.568108486364747
"LGALS2",0.00950223418992091,0.0215087648842075,1.51020429798351,0.00724360448643725,0.00824385811786545,0,0.00969174744458568,0,0.00613366022663245,1.01014128447224,1.42437218222122,0.64470352419534
"TYMP",0.556586548894867,0.368597636781152,1.75057999855225,0.184072771865335,0.403246607162052,0.147411430663295,0.314866834481766,0.561434267101493,0.458318220600806,1.51783679381781,2.50845396735213,2.59195738265165
"CLEC2D",0.415789153100994,1.54364041879126,0.118262341593761,1.1594692780462,1.2394796030636,1.2319302771175,1.27149802372995,1.29461703951141,1.10256136482511,0.446567705691677,0.201069274588531,0.16179622358194
"BTK",0.494503596167732,0.786544630463298,0.5138024969255,0.00435245601591437,0.00824385811786545,0,0.0121000785401907,0.0265440416723065,0.0182892561769138,0.62401012422221,0.544190844373542,0.778686928704679
"CEBPB",0.214052830725886,0.43876505385294,1.24505481226768,0.601254993473452,0.553368368799064,0.736745036589943,0.652493243415114,0.6564996929073,0.784134674291846,0.835598220205967,2.05886405944609,2.34495281205575
"CD2",0.0557044363786314,0.319803311855855,0.455829272735111,0.996368086186024,1.4642227799645,1.00226546650512,1.56620014788125,1.6684453443359,1.55748721683139,0.382662731013938,0.0725287124029018,0.056890805878052
"MGAT4A",0.190657980878867,0.257362211629572,0.134854486303259,0.839777833905617,0.800879477150335,0.77927202206166,0.767352319252672,0.955710895071519,0.721847195695269,0.400500264195929,0.233479325851594,0.10721876686316
"BLNK",0.295435081420304,0.673077340499373,0.167235038089301,0.00145292456361173,0.00236233100789659,0,0.00485761492240704,0,0,0.506632982404291,0.0164487228529928,0.00777505810949902
"CD63",0.785471301652438,0.652533794447985,1.44873993379763,0.326969248483157,0.68565616384279,0.532622055902502,1.23038371045021,1.63492417090209,2.09867644788653,1.0930899467359,1.59124427001216,1.54584537512057
"S100A8",0.789814617525809,0.163442454638847,1.74072028264739,0.11393598952092,0.19784537366238,0.107463716009614,0.129956477223922,0.606435932187781,0.291465927262463,1.28193073176791,4.66099807549208,2.11789567902053
"LST1",0.0736037357937116,0.368597636781152,2.0562735518865,0.275331945797181,0.377637459773059,0.292931802546176,0.569246736002504,0.357948226491748,0.241994101179689,1.35487178198006,2.3815556527566,3.36600916333939
"CASP1",0.125456040548863,0.415121434906354,1.38639196320006,0.22204749282054,0.532063504450931,0.204491412000165,0.722269730718732,0.811297027851182,0.846734131639076,1.01174159642645,1.37962425801652,1.62497692108735
"AGTRAP",0.116998558083287,0.205621598854572,0.666711866661962,0.229009958941546,0.28067401395687,0.0658535396397555,0.509631413133123,0.642449673550913,0.933847670675149,0.294936185703205,1.3846798066933,0.885616503774944
"SERPINB1",0.166702674051538,0.756389915092832,1.1302747403466,0.59965980053522,0.708623723877985,0.389668956740788,0.703169815046975,1.07730762400374,1.18110462053822,1.01652722343819,1.54431801536896,1.10578280289286
"ZCCHC7",0.214052830725886,0.873423043034686,0.183040429577221,0.358954903332133,0.348020821277963,0.342469683440518,0.325472784263029,0.376579256620165,0.353837136755298,0.30794964973083,0.20252149800863,0.216695795719717
"RAB32",0.00950223418992091,0.0108122096982868,1.23597725243307,0.00724360448643725,0.012924299574162,0,0.00969174744458568,0.0265440416723065,0.0122299279021762,0.919684674696255,1.17579487983196,0.867751174291094
"JAML",0.0374789038308605,0.0355951515388357,1.7974313324032,0.365029228391857,0.376014901711225,0.463697782781138,0.484453308828949,0.216799674388952,0.068362943253858,1.25596739506727,1.60953353078033,1.24875721683017
"IGLC2",6.32369598709887,3.25835155290442,0,0.0229972143785997,0.0652314248151216,0,0.0659488246138897,0.114263629236829,0.0769449533333723,1.73839776118416,0.0597776676195403,0.0494897816209909
"SOCS3",0.00950223418992091,0.138516467904641,0.596639454605168,0.886390106105549,0.692779454507334,0.389668956740788,0.613714943750576,0.319611327682664,0.0597066442693082,0.291656185465296,0.832448645962885,0.226078661074111
"UPP1",0.142159396677305,0.135356576149562,0.277726685488575,0.586805813392265,0.56955626249759,0.240811433435567,0.662585094751876,0.561434267101493,0.809098852287128,0.216632511104962,0.806875129533366,0.615609601885103
"GLIPR2",0.182736469738196,0.246093432892044,0.827143980462084,0.19728987504495,0.602462154987364,0.18582443725348,0.635873612338861,0.823177115945119,1.05121810773674,0.568289223911755,1.17249956060375,0.762433282532468
"CD14",0.0998659332160626,0.0215087648842075,0.575682571834866,0.0158672332602619,0.0394198276316162,0.0443806315355487,0.0452215245971542,0.052401677911621,0.126945564145183,0.339761143383702,2.42472559318261,1.17681998422057
"PPT1",0.22935075976543,0.371100975036609,1.16022830282308,0.349773667706428,0.437421457487998,0.18582443725348,0.305941797706266,0.403890698550972,0.298337695094033,0.894833308367934,1.33402874042003,1.17320436414641
"CLEC12A",0.0282400410802243,0.0250490076470489,1.04791719752437,0.0158672332602619,0.0164203103450365,0,0.0382158412133067,0.102193607783567,0.0769449533333723,0.762425468044853,1.6277269517701,1.59533897776358
"FCGRT",0.295435081420304,0.32505312520815,1.81188972516307,0.474844318064116,0.263558357072694,0.434740508396784,0.246854105250674,0.227569733334661,0.107796830926892,1.46437873823189,1.90066551129468,1.68897570786873
"CLEC7A",0.0466331907846684,0.0320921136282766,0.810537479921288,0.0201513194158833,0.0291354542722601,0.0224365006217206,0.0452215245971542,0.0265440416723065,0.0332788674311293,0.619286207764447,1.51987285998242,1.33144590283875
"FGL2",0.125456040548863,0.0966379162893266,1.79117030692967,0.0537789012782307,0.0729566939932527,0.0224365006217206,0.117045450505841,0.338963480564228,0.536852875099022,1.0722365659563,2.12197834008717,2.02189210031131
"LYAR",0.0998659332160626,0.265731236348523,0.203733042097318,0.17190372371961,0.93017989264219,0.127637037562366,1.56416423936291,1.16913489827319,1.03386542185174,0.254847752308237,0.299707721420579,0.34895605023815
"RAC1",0.452890166502872,0.856640716035445,2.01194269359705,0.747775098483976,0.900830365682107,0.584533165293392,0.884541711548658,0.996253379374037,1.12478291679093,1.67866084097751,1.91899968272217,1.75048048829793
"PKIG",0,0.704018893776649,0.0247978457703711,0.0258350332015874,0.00707031682979302,0.0868750380602954,0,0,0.00613366022663245,0.275092840867034,0.0199385224057111,0.00777505810949902
"ENHO",0,0.00361707478174195,1.04350522387914,0.00145292456361173,0.00118186307975995,0,0,0,0,0.812448069197129,0.0176133430838047,0.229186820280904
"VSIG4",0,0.00361707478174195,0.218976263764664,0,0.00471909455759839,0,0.00727760228530733,0,0,0.317599803123103,0.0708747242779168,0.100182284428408
"IL1R2",0,0,0.177799673522366,0,0,0,0.00243175701114537,0,0.00307153282941635,0.397549350178543,0.0553041333165541,0.00777505810949902
"HOMER2",0.00950223418992091,0.0494858650415737,0.140324582420785,0.0158672332602619,0.00941602382093119,0,0.0216758180267244,0.0395564346326721,0.0182892561769138,0.131672463593689,0.0228374142885347,0.00389508547679208
"FLT3",0.00950223418992091,0.0143904560838575,0.377215568678776,0.00435245601591437,0.00236233100789659,0,0.00243175701114537,0.0133600915191788,0.00307153282941635,0.568289223911755,0.188394204679097,0.0307439728997355
"MS4A4A",0,0.00361707478174195,0.123823701461714,0.00145292456361173,0.00118186307975995,0,0.00243175701114537,0,0,0.258250524697028,0.11565514829273,0.552508731510007
"GAS6",0.251867607292544,0.00361707478174195,0.218976263764664,0.00435245601591437,0.00941602382093119,0,0,0.0133600915191788,0.00307153282941635,0.626363740449788,0.0547435317719458,0.0494897816209909
"PKIB",0,0,0.385787811443244,0.00435245601591437,0.00471909455759839,0,0.00243175701114537,0.0265440416723065,0,0.415125612236497,0.00767056735172061,0.0231461365207212
"RTN1",0.00950223418992091,0.00361707478174195,0.483302169566601,0,0.00236233100789659,0,0.00243175701114537,0.0133600915191788,0.00613366022663245,0.342887334858468,0.337605753778137,0.298131257897527
"CRIP3",0,0.0933426599222622,0.188253863235854,0.00579907509324674,0.00589539672430819,0,0.00485761492240704,0.0133600915191788,0.00307153282941635,0.135520423326761,0.0291855493111582,0.0193254604358567
"LMNA",0.158588328235612,0.0460312339939391,1.05668317421246,0.0101264183083991,0.427445331068725,0,0.169775200987362,0.172520607728928,0.0480471044694718,0.619286207764447,0.312789503733647,0.141677121213113
"ALCAM",0.0824346574070424,0.106459029790135,0.435733151110198,0.0101264183083991,0.045087994302825,0,0.0240554938719663,0.0265440416723065,0.0152641814649167,0.397549350178543,0.165567807414628,0.0642374571445151
"GSN",0.0466331907846684,0.24325628434136,1.16611283501574,0.0115647147161989,0.0337193496138957,0.0224365006217206,0.110526883796868,0.0776075153743239,0.286858373702611,1.17104651677834,0.578982269681933,0.448453567743851
"WDFY4",0.0189150251689126,0.400662194951626,0.30585627385632,0.00290374119972527,0.00118186307975995,0,0.00485761492240704,0,0,0.498651633320115,0.148354791436437,0.117681517429756
"NREP",0,0.0494858650415737,0.301222615815818,0.0286648215924405,0.0117562413449513,0,0.00485761492240704,0.052401677911621,0.0152641814649167,0.391621269276421,0.130320485448097,0.0231461365207212
"MYCL",0,0,0.342172304881087,0.00145292456361173,0.00118186307975995,0,0.00485761492240704,0.0133600915191788,0.00613366022663245,0.333479287563291,0.284671827192986,0.103706714643648
"GPAT3",0,0.00722111347186383,0.455829272735111,0.0158672332602619,0.0405560341289219,0,0.0311607317628342,0,0,0.400500264195929,0.249298772893706,0.168413634715725
"FCER1A",0,0.0179559442606824,2.48937495443605,0.00290374119972527,0.00236233100789659,0.0224365006217206,0,0,0,1.63846715866228,0.0996998937364743,0.0116400347199912
"AREG",0,0.29852403435186,0.151175818987632,0.558098072740328,0.156239637280934,0.419941231010343,0.316642322741258,0.0776075153743239,0.16417691688907,0.852615778303765,0.249760283346202,0.0154901307808076
