"","Plasmablast","NaiveB","MemoryB","NaiveCD4T","EMCD4T","CMCD4T","TRegs","NaiveCD8T","MemoryCD8T","NKT","NKcells","mDC","pDC","CMonocytes","NMonocyte"
"MCL1",0.844625350342544,0.73054720574625,1.73520036307945,0.968055583450043,1.0026503375142,1.12030630049039,1.51194738129075,1.05102703633481,1.16193568108079,0.976187584782004,0.961277015350963,1.52493637736505,1.50581504572932,2.36466531561492,1.54418042033615
"AC016745.2",0.33034527213818,0.0966379162893266,0,0.00435245601591437,0.00880977586023269,0,0,0,0.0452215245971542,0.0395564346326721,0.0302988663820689,0.0223573290997785,0,0.0199385224057111,0.00777505810949902
"TKT",0.534454309306866,0.695017394927039,1.68642750174049,0.724093270838994,0.700445726879971,0.814030349166967,0.941212516546678,0.859256998989855,0.673818005628422,0.649499358406641,0.596199801250158,1.51380343125219,0.987512860499361,2.3914136918156,2.0504183965113
"LINC02384",0.35742166333294,0.063186267165412,0,0.00579907509324674,0.0146401352294825,0.00623418929778697,0.0365405524020236,0,0.0682255604408407,0.27974591804245,0.342980931198386,0.0278694236073261,0.0196244028072359,0.0100189534642085,0.103706714643648
"GSTO1",0.244418183990796,0.519532429315485,1.1363376603081,0.519934147292953,0.632292558369617,0.678745071661287,0.801167173652407,0.505619695772772,0.688601597561648,0.663451363193271,0.74547950913701,0.894856303141032,0.708305616469177,1.27456677380372,1.34982813325407
"MS4A1",0.00950223418992091,2.65915449692975,0.00625734931329726,0.00724360448643725,0.0573168584938184,0.0165389079404438,0,0,0.0862552132579076,0.052401677911621,0.0152641814649167,1.64641395671066,0.0196244028072359,0.0216788657691041,0.056890805878052
"CD74",2.32928988129951,4.59794351661662,4.31914950969229,0.600457715084366,1.29275552157741,1.20688021633531,2.0016441410824,0.645847834837062,1.80521068858584,2.18246008849135,1.9149258134201,4.63512350551882,4.33271450303949,3.3382773024385,3.60154698747873
"BANK1",0.0736037357937116,1.89722223833529,0.129354303582152,0,0.00294522394837002,0,0,0,0.00243175701114537,0.0133600915191788,0,1.20767502647493,0.19721057931991,0.0337771938731865,0.0193254604358567
"LINC00926",0.0189150251689126,1.86911295685627,0.0247978457703711,0.0115647147161989,0.0117292046751361,0.0144864416854371,0,0,0.00727760228530733,0.0133600915191788,0.0182892561769138,0.70461270224834,0.0577543244841976,0.0135312244295602,0.0307439728997355
"HLA-DQB1",0.383784209455472,2.57944927108337,2.86661802295557,0.0158672332602619,0.0874947430748776,0.130734469009492,0.44356049068548,0.0443806315355487,0.231520070869646,0.289862250097427,0.126945564145183,3.14497606631549,1.49698335199022,1.17359920735777,1.58898588828815
"HLA-DPB1",0.415789153100994,3.10846393092997,4.05525451694997,0.25750947990581,0.362234434818384,0.60640211726823,1.68482939728145,0.449323957394543,1.20297931200204,1.29461703951141,1.3753044126943,3.77313934198072,2.67661795619265,2.2053270352521,2.98524799944708
"HLA-DQA1",0.422069034476981,2.4156350568708,2.8551249340538,0.00145292456361173,0.0432926813525486,0.0606590899375566,0.53480242753474,0,0.186077955145733,0.289862250097427,0.284546611309712,2.83861322539707,1.09915912219867,0.453588852981368,1.18162056509197
"IGHM",5.02822904463964,3.75946216557248,0.0186557956849991,0.0300767185535178,0.0982465810406826,0.06652743441653,0.0365405524020236,0,0.0951495863141885,0.114263629236829,0.0538938673816786,2.05986532905028,1.6100940767967,0.0697705437497174,0.121144915066521
"CD79B",0.635475539882712,2.18232392709009,0.10704596671167,0.153367903508545,0.307372176173311,0.312531883654921,0.749759501922979,0.107463716009614,0.190112451480618,0.238225032977673,0.16156301877622,1.49496858395155,0.0944835983706284,0.0752792944820211,0.747760422694778
"IGHD",0.0466331907846684,2.39536608153764,0.00625734931329726,0,0.00588179901928142,0,0,0,0.0121000785401907,0,0.00307153282941635,0.392342010917256,0.180805635198018,0.00943237375719512,0.0382845171835428
"HLA-DRB1",0.996582055535752,3.57036378397047,4.45488937710315,0.0647414126296051,0.384568892114003,0.511059983564637,2.06023465463215,0.0443806315355487,1.21677538342054,1.52995717855314,1.41194775910567,4.15667793309033,3.09047422949131,3.04373339200221,3.51170756170436
"HLA-DPA1",0.689612175004146,2.92003655198068,4.0775235280913,0.239363600990445,0.353987526524571,0.435770023062029,1.54424213283478,0.166802367503943,0.999335036793064,1.10886296517403,1.2756358898653,3.62951720445711,2.89389297536956,2.27607531310793,3.23211646595735
"BCL11A",0.00950223418992091,1.37453898594592,0.494849081967009,0.0130009453982124,0.00294522394837002,0,0.0365405524020236,0.0224365006217206,0.00485761492240704,0,0.00918643961715708,0.79536101455069,2.20234480780988,0.272117287279532,0.28059894977824
"TCL1A",0.00950223418992091,2.11338846614163,0,0.00290374119972527,0.00294522394837002,0,0,0,0.00243175701114537,0,0,0.0496189027479765,1.58604082997919,0.00649430295845142,0.0154901307808076
"SRGN",2.05016647068383,0.844256020330449,2.36534380557221,0.876755929371021,1.55853341936305,1.505458663888,1.99660304302406,0.747547532422641,1.92113584405429,2.22695465245242,2.43826164738692,2.21072513810671,2.46143849134231,2.97829550764166,2.53700071220623
"FCER2",0.166702674051538,1.39180481532246,0.0186557956849991,0.00435245601591437,0.00294522394837002,0.0041604415488515,0,0,0.00727760228530733,0,0.00307153282941635,0.127209368432116,0,0.0337771938731865,0.117681517429756
"HLA-DMA",0.396709362507744,1.84134074294007,2.18987394087047,0.11003616876666,0.116788537773676,0.136206749309312,0.512760490326992,0.18582443725348,0.291493954578886,0.385766199799479,0.275245745741767,2.14808163914473,1.79409199454864,1.48506976628392,1.50769656060143
"TSPAN13",0.125456040548863,0.994400526565288,0.00625734931329726,0.00145292456361173,0,0,0.0365405524020236,0,0.00969174744458568,0,0.00613366022663245,0.194568512674401,1.59009009721013,0.00177536038798961,0.00389508547679208
"IRF8",0.00950223418992091,1.38819459492185,0.818875201778114,0.0215752792866672,0.0233224285141486,0.0103688279261418,0,0,0.0428917458390833,0.0650840113209944,0.153680077910127,1.03875152820764,3.08595734105398,0.70131777035523,0.587814243468854
"VIM",2.48400623129371,1.74361189326755,3.76365981981335,2.25036995574265,2.5388842157758,2.82589036271804,3.26700654577792,2.32801475120349,2.32246538949237,2.33934761550069,2.08078872558839,3.20382463851817,3.03201378258426,3.4834721033605,2.93552305098384
"TNFRSF13C",0.091188276002747,1.350418335322,0.0186557956849991,0.0413006989883352,0.0376274734283773,0.0388423030135015,0.0717928288677425,0,0.0544867373647147,0,0.00307153282941635,0.79024486317101,0,0.0111910816590228,0.0269522705825774
"CD19",0.221731048289522,0.917811207677022,0,0.00145292456361173,0,0.00623418929778697,0,0,0.00243175701114537,0.0265440416723065,0,0.274997801655199,0,0.00531665333770571,0.00777505810949902
"MARCH1",0.00950223418992091,1.34098400759399,0.974877488270573,0.0158672332602619,0.00294522394837002,0.0124297541471761,0,0.0443806315355487,0.00727760228530733,0.052401677911621,0.0152641814649167,1.03674920364153,0.668482957177092,1.10361537496886,0.859523845589788
"B2M",4.54352373411762,4.60894202546672,4.22879275893314,4.53540076035652,5.12020833666559,4.97527317791845,5.0919393903078,4.40371519246755,5.22091510061818,5.30589914590268,5.4961445214836,4.52774912849111,4.67456621634362,4.57589717597551,4.80965678900764
"FCRLA",0.158588328235612,0.987675251347163,0,0,0,0,0,0,0,0,0.00307153282941635,0.369167766082241,0.229234526691121,0.00177536038798961,0.00389508547679208
"ADAM28",0.0736037357937116,1.17090359003292,0.443820126459816,0,0.00880977586023269,0,0,0,0.00485761492240704,0.0265440416723065,0.024312090013306,0.679145852451706,0.0388710890033012,0.071977686936102,0.0231461365207212
"SNX2",0.309545738069948,1.58977452117947,0.82988511557132,0.373071355154147,0.42200925448317,0.445163305317233,0.53480242753474,0.309718578283079,0.424177860849264,0.456372813890669,0.402311491332149,1.08373195767498,0.375568784139471,0.979533396675515,1.01243832468422
"ACTG1",2.98852432935719,2.49223724276405,3.35756199341097,2.63604385356345,2.86991668040783,3.2001699700469,3.60555607495462,2.75096915570376,3.07585060439671,3.36923016344566,3.39398867284719,3.23144120062066,3.03296893026252,2.87521706541114,3.05254050897137
"STX7",0.251867607292544,1.36717902231807,0.59317699833058,0.124261764945516,0.199848233018096,0.1996396742982,0.288891802697465,0.18582443725348,0.202119187339964,0.329334216620615,0.428705179201925,0.764263957283632,1.0655895965836,0.649781691463604,0.704335590924573
"CD22",0,1.18872209215324,0.0726216479581277,0.00435245601591437,0,0.00208238443210045,0,0,0,0,0,0.483506428353061,0.0944835983706284,0.0210990877823159,0.0231461365207212
"HVCN1",0.00950223418992091,1.34193145575134,0.30585627385632,0.11393598952092,0.0573168584938184,0.0448396953394879,0.0365405524020236,0.0443806315355487,0.0682255604408407,0.149623449494584,0.0797893341610311,0.670510709880923,0.583739089396554,0.508145208968262,0.576914575227371
