"","Plasmablast","NaiveB","MemoryB","NaiveCD4T","MemoryCD4T","NaiveCD8T","MemoryCD8T","NKT","NKcells","Dendritic","CMonocytes","NMonocyte"
"SEMA4A",0.469307036454644,0.285829588487137,0.494424856352564,0.131213929205593,0.198322924242036,0.1,0.282864264011637,0.280481697629641,0.150239768643632,0.484098920954454,0.599361072830999,0.528497526776487
"KLF6",0.578544151500334,1.02238883102416,0.806362531098536,0.907597063971607,1.03626093550123,0.808973105932858,1.07973588714396,0.812077884459931,1.04817403332806,0.896282816316363,0.906625071649882,0.741156246244411
"IER2",0.713385791698985,1.23090842293937,0.68476185857233,1.2896194882544,1.1427349312399,0.834489662859313,1.12267363643902,0.747660760884887,1.13103080791909,0.856195065067083,0.896640361823355,0.929377927179733
"CD3E",0.297917053690654,0.579633582923304,0.166102494755496,0.838101043761265,0.793914208181462,0.56245586041352,0.872484188833299,0.645313352527877,1.23364318361556,0.421996552216902,0.306654597336124,0.396350525213018
"GLCCI1",0.444368649834718,0.469285063778392,0.199422226288203,0.463644616056554,0.508951846421439,0.352378416081256,0.582958959163406,0.532038138887336,0.615325704028079,0.333596921536369,0.253145659948143,0.247412457486472
"HIST1H1C",0.655040257233211,0.686712761828962,0.525740245761336,0.631548193626773,0.567624728395224,0.643301977665875,0.629541794047951,0.423419567833144,0.536637100107756,0.646934978618057,0.535472341107595,0.473121085110614
"ELL2",0.493468187701257,0.296637822954767,0.191082440956328,0.190313682387138,0.241288612021172,0.193696831374771,0.242235793146359,0.193204179647205,0.244228809683645,0.234071688585499,0.345773157181052,0.279156406120723
"DUSP5",0.60057489695415,0.440885463251551,0.38747046521534,0.300550440475713,0.521648560380438,0.396074852879141,0.470811903344496,0.537277760159779,0.476740078895404,0.663184795809681,0.407217078171416,0.569923150767118
"PIM2",0.641550627460082,0.529617388032794,0.263781705041336,0.649740855544927,0.688839352777221,0.535727355322428,0.568317524784731,0.538230701868475,0.514495937688666,0.420430886167672,0.282357589474444,0.331555281155517
"ANXA1",0.331455311438107,0.511843358277418,0.788874390194646,0.773418506085981,1.11676710201707,0.539151122417772,1.03043949717837,0.804279094825751,1.06853176957657,1.21345704015611,0.893336599279915,0.915356714298271
"EVL",0.435181325583744,0.974982281867814,0.555402483863821,0.925211865606227,0.876012730038704,0.63377454316071,0.950880501615886,0.667014146978122,0.943236469970604,0.716303157035517,0.545025252227769,0.713598959895854
"RPN1",0.486649612185442,0.480531731504394,0.425256779099445,0.359467040426626,0.511779185587773,0.1,0.571344857088353,0.580593875615205,0.584439640026192,0.566695318002819,0.693069396263898,0.548793017835774
"PDLIM1",0.553803594915132,0.864754939902496,0.428427008936303,0.144636132420121,0.240084921720251,0.1,0.402004988026142,0.496807500895532,0.594740636233079,0.715172126427687,0.201425109499656,0.202302342553842
"IL32",0.442131200326974,0.767119869661723,0.206011641927963,1.01206814974575,0.868385594368598,0.741395907335359,0.837456205328572,0.637456517832234,1.30111051475756,0.497845715485717,0.341334273845326,0.485716558726443
"CKAP4",0.502414479092146,0.352726245277487,0.289245750867365,0.261669530901882,0.29975196786468,0.262014888858564,0.225088453820187,0.1,0.152219071657668,0.302413353175607,0.701321000715073,0.421395366291406
"SEC61A1",0.545829899606013,0.422932921193756,0.429916683751105,0.438805138500119,0.531403267886706,0.354202301681439,0.568273490521191,0.565511453999277,0.615997213568354,0.51645862642201,0.613403409568765,0.502438938622015
"ZFP36",0.62618044939609,0.988346794785764,0.598203394497961,0.950168742149284,0.970788621280023,0.783325118569361,1.09082510344992,0.873195131263244,1.02824842696471,0.837721885979499,0.785168247818563,0.71912807713661
"IFITM2",0.371240323105093,0.84334272550108,0.565199252574031,0.886833060164681,0.931786866559199,0.748700909159626,1.03079171379266,0.815293483327033,0.930908436050339,0.743493554585,0.84336859213734,0.802745197847012
"NEU1",0.453262380790938,0.426246144785239,0.575286773938196,0.52866233844733,0.515807677767535,0.675859360829679,0.63206789832723,0.394793126792603,0.638040334403448,0.499002566988505,0.654950866858267,0.74051532522044
"SIL1",0.468400417523229,0.340920884100518,0.442230792327569,0.309271656501095,0.358335573864325,0.356866545882433,0.358768361067055,0.428286192006287,0.437559145466827,0.386982928747898,0.509753016994051,0.4105514931439
"S100A11",0.62147056260153,0.696945963615067,0.442371853345997,0.719424603589098,0.989254608286758,0.462991677626596,1.00062259768917,0.777894969154769,1.0539903647893,1.16805463279509,0.577246900107255,0.460119759888011
"C1orf56",0.344638966080335,0.851591557658429,0.383819426356556,0.786050417315578,0.859987091791218,0.377715091822248,0.87571154081458,0.785897387692979,1.01546402217173,0.533673899206553,0.52804439611767,0.597062076071769
"FAM30A",0.777803514159024,0.932249833703329,0.1,0.1,0.192137931729581,0.1,0.176665466739005,0.175278916496275,0.143939096955452,0.743805598642461,0.143142317483378,0.1
"LCP1",0.617212861240519,0.875521452999345,0.495677766182265,0.813547859823544,0.908754255060178,0.713327845963039,0.971929267406771,0.714742797494614,1.01231294645299,0.776789712413399,0.660953760123674,0.512774796411012
